-34.9583333333	-28.0416666667	46.515914917
-34.875	-28.0416666667	48.3269958496
-34.7916666667	-28.0416666667	47.3009796143
-34.7083333333	-28.0416666667	46.2523040771
-34.625	-28.0416666667	44.0933837891
-34.5416666667	-28.0416666667	42.1148986816
-34.4583333333	-28.0416666667	41.5455627441
-34.375	-28.0416666667	40.7852630615
-34.2916666667	-28.0416666667	40.5487976074
-34.2083333333	-28.0416666667	42.2027740479
-34.125	-28.0416666667	44.8706359863
-34.0416666667	-28.0416666667	43.9115753174
-33.9583333333	-28.0416666667	44.987121582
-33.875	-28.0416666667	44.6679840088
-33.7916666667	-28.0416666667	43.5254211426
-33.7083333333	-28.0416666667	41.0112762451
-33.625	-28.0416666667	39.377746582
-33.5416666667	-28.0416666667	38.5104980469
-33.4583333333	-28.0416666667	35.4604797363
-33.375	-28.0416666667	32.3506164551
-33.2916666667	-28.0416666667	28.6273803711
-33.2083333333	-28.0416666667	34.614730835
-33.125	-28.0416666667	35.1039733887
-33.0416666667	-28.0416666667	39.827331543
-32.9583333333	-28.0416666667	43.0277252197
-32.875	-28.0416666667	45.1820373535
-32.7916666667	-28.0416666667	46.92918396
-32.7083333333	-28.0416666667	46.882019043
-32.625	-28.0416666667	47.7350463867
-32.5416666667	-28.0416666667	46.6420440674
-32.4583333333	-28.0416666667	46.2595977783
-32.375	-28.0416666667	44.9930114746
-32.2916666667	-28.0416666667	41.5448303223
-32.2083333333	-28.0416666667	39.9131469727
-32.125	-28.0416666667	31.5913085938
-32.0416666667	-28.0416666667	22.6695404053
-31.9583333333	-28.0416666667	17.0689086914
-31.875	-28.0416666667	15.5871276855
-31.7916666667	-28.0416666667	16.9588470459
-31.7083333333	-28.0416666667	21.5977325439
-31.625	-28.0416666667	25.3982543945
-31.5416666667	-28.0416666667	25.3307800293
-31.4583333333	-28.0416666667	24.7989654541
-31.375	-28.0416666667	23.6032104492
-31.2916666667	-28.0416666667	23.857925415
-31.2083333333	-28.0416666667	23.4483184814
-31.125	-28.0416666667	25.025390625
-31.0416666667	-28.0416666667	24.0560302734
-34.9583333333	-28.125	45.0483703613
-34.875	-28.125	45.3982543945
-34.7916666667	-28.125	48.0160675049
-34.7083333333	-28.125	46.9762420654
-34.625	-28.125	43.4182128906
-34.5416666667	-28.125	42.3775177002
-34.4583333333	-28.125	42.5660095215
-34.375	-28.125	41.4532775879
-34.2916666667	-28.125	40.8084411621
-34.2083333333	-28.125	39.6357421875
-34.125	-28.125	39.7973480225
-34.0416666667	-28.125	39.9738464355
-33.9583333333	-28.125	40.2443389893
-33.875	-28.125	38.3240966797
-33.7916666667	-28.125	39.8807373047
-33.7083333333	-28.125	38.3796539307
-33.625	-28.125	34.3914337158
-33.5416666667	-28.125	30.7936401367
-33.4583333333	-28.125	25.7959289551
-33.375	-28.125	26.780090332
-33.2916666667	-28.125	27.6007080078
-33.2083333333	-28.125	26.3999938965
-33.125	-28.125	30.401184082
-33.0416666667	-28.125	35.8304443359
-32.9583333333	-28.125	41.8435668945
-32.875	-28.125	41.3659820557
-32.7916666667	-28.125	40.6308288574
-32.7083333333	-28.125	41.0934295654
-32.625	-28.125	41.4533081055
-32.5416666667	-28.125	40.8393859863
-32.4583333333	-28.125	37.2233276367
-32.375	-28.125	36.5184173584
-32.2916666667	-28.125	34.8869781494
-32.2083333333	-28.125	32.3190612793
-32.125	-28.125	24.744354248
-32.0416666667	-28.125	13.4230041504
-31.9583333333	-28.125	9.84593200684
-31.875	-28.125	14.1321716309
-31.7916666667	-28.125	19.2780456543
-31.7083333333	-28.125	23.6016998291
-31.625	-28.125	21.8878479004
-31.5416666667	-28.125	18.1418609619
-31.4583333333	-28.125	14.4952392578
-31.375	-28.125	11.4551696777
-31.2916666667	-28.125	7.50274658203
-31.2083333333	-28.125	6.63888549805
-31.125	-28.125	-0.0220642089844
-31.0416666667	-28.125	-1.04873657227
-34.9583333333	-28.2083333333	41.1956787109
-34.875	-28.2083333333	44.8098754883
-34.7916666667	-28.2083333333	46.6220703125
-34.7083333333	-28.2083333333	45.6278686523
-34.625	-28.2083333333	43.8302612305
-34.5416666667	-28.2083333333	40.8297271729
-34.4583333333	-28.2083333333	40.5232086182
-34.375	-28.2083333333	38.3226165771
-34.2916666667	-28.2083333333	40.5253295898
-34.2083333333	-28.2083333333	36.9806518555
-34.125	-28.2083333333	34.990447998
-34.0416666667	-28.2083333333	36.0456237793
-33.9583333333	-28.2083333333	35.0230712891
-33.875	-28.2083333333	33.3997497559
-33.7916666667	-28.2083333333	37.5096435547
-33.7083333333	-28.2083333333	35.0704498291
-33.625	-28.2083333333	30.3897705078
-33.5416666667	-28.2083333333	27.7048797607
-33.4583333333	-28.2083333333	23.6921386719
-33.375	-28.2083333333	16.6228942871
-33.2916666667	-28.2083333333	18.4974365234
-33.2083333333	-28.2083333333	22.7660522461
-33.125	-28.2083333333	25.0310821533
-33.0416666667	-28.2083333333	26.0502624512
-32.9583333333	-28.2083333333	28.3766174316
-32.875	-28.2083333333	28.4217224121
-32.7916666667	-28.2083333333	25.9005279541
-32.7083333333	-28.2083333333	27.065826416
-32.625	-28.2083333333	30.7154846191
-32.5416666667	-28.2083333333	30.208770752
-32.4583333333	-28.2083333333	29.6385498047
-32.375	-28.2083333333	30.0306854248
-32.2916666667	-28.2083333333	26.5131225586
-32.2083333333	-28.2083333333	25.2575378418
-32.125	-28.2083333333	19.7571563721
-32.0416666667	-28.2083333333	14.6620178223
-31.9583333333	-28.2083333333	15.1461639404
-31.875	-28.2083333333	16.4867858887
-31.7916666667	-28.2083333333	18.1679382324
-31.7083333333	-28.2083333333	19.7024536133
-31.625	-28.2083333333	13.6848144531
-31.5416666667	-28.2083333333	8.89167785645
-31.4583333333	-28.2083333333	2.31657409668
-31.375	-28.2083333333	-7.36990356445
-31.2916666667	-28.2083333333	-11.5370788574
-31.2083333333	-28.2083333333	-10.4244842529
-31.125	-28.2083333333	-16.7735443115
-31.0416666667	-28.2083333333	-27.041053772
-34.9583333333	-28.2916666667	36.849822998
-34.875	-28.2916666667	41.5103759766
-34.7916666667	-28.2916666667	45.0626525879
-34.7083333333	-28.2916666667	45.055267334
-34.625	-28.2916666667	41.2025909424
-34.5416666667	-28.2916666667	39.2075958252
-34.4583333333	-28.2916666667	38.5087280273
-34.375	-28.2916666667	37.4172515869
-34.2916666667	-28.2916666667	37.8416748047
-34.2083333333	-28.2916666667	35.6739807129
-34.125	-28.2916666667	33.08984375
-34.0416666667	-28.2916666667	31.8426208496
-33.9583333333	-28.2916666667	29.6705322266
-33.875	-28.2916666667	29.3560333252
-33.7916666667	-28.2916666667	30.4597473145
-33.7083333333	-28.2916666667	27.2669372559
-33.625	-28.2916666667	23.9487915039
-33.5416666667	-28.2916666667	22.5073242188
-33.4583333333	-28.2916666667	16.3811340332
-33.375	-28.2916666667	5.31704711914
-33.2916666667	-28.2916666667	11.0404663086
-33.2083333333	-28.2916666667	12.0192871094
-33.125	-28.2916666667	13.0103302002
-33.0416666667	-28.2916666667	16.448425293
-32.9583333333	-28.2916666667	20.7062683105
-32.875	-28.2916666667	17.7114868164
-32.7916666667	-28.2916666667	17.7432250977
-32.7083333333	-28.2916666667	19.7303161621
-32.625	-28.2916666667	21.664642334
-32.5416666667	-28.2916666667	22.8420715332
-32.4583333333	-28.2916666667	22.5335998535
-32.375	-28.2916666667	24.1555480957
-32.2916666667	-28.2916666667	18.30128479
-32.2083333333	-28.2916666667	17.4242858887
-32.125	-28.2916666667	15.6430664062
-32.0416666667	-28.2916666667	14.0461578369
-31.9583333333	-28.2916666667	11.5991363525
-31.875	-28.2916666667	11.2442932129
-31.7916666667	-28.2916666667	8.0228729248
-31.7083333333	-28.2916666667	5.62007141113
-31.625	-28.2916666667	-1.31192016602
-31.5416666667	-28.2916666667	-10.7985534668
-31.4583333333	-28.2916666667	-20.2640457153
-31.375	-28.2916666667	-28.5485610962
-31.2916666667	-28.2916666667	-33.5636062622
-31.2083333333	-28.2916666667	-33.0454406738
-31.125	-28.2916666667	-41.628112793
-31.0416666667	-28.2916666667	-46.616355896
-34.9583333333	-28.375	33.6415710449
-34.875	-28.375	38.6528320312
-34.7916666667	-28.375	40.3684692383
-34.7083333333	-28.375	39.5375366211
-34.625	-28.375	38.4217834473
-34.5416666667	-28.375	37.6397705078
-34.4583333333	-28.375	36.2083282471
-34.375	-28.375	37.9720306396
-34.2916666667	-28.375	35.6798400879
-34.2083333333	-28.375	33.6742553711
-34.125	-28.375	29.4301300049
-34.0416666667	-28.375	25.0051269531
-33.9583333333	-28.375	28.9447174072
-33.875	-28.375	26.0252838135
-33.7916666667	-28.375	19.9180145264
-33.7083333333	-28.375	11.0434265137
-33.625	-28.375	7.38369750977
-33.5416666667	-28.375	8.70083618164
-33.4583333333	-28.375	6.87246704102
-33.375	-28.375	-0.813354492188
-33.2916666667	-28.375	-2.60279846191
-33.2083333333	-28.375	1.28689575195
-33.125	-28.375	6.40254211426
-33.0416666667	-28.375	7.58813476562
-32.9583333333	-28.375	6.46569824219
-32.875	-28.375	1.46992492676
-32.7916666667	-28.375	2.94854736328
-32.7083333333	-28.375	5.24281311035
-32.625	-28.375	9.29116821289
-32.5416666667	-28.375	10.2788085938
-32.4583333333	-28.375	11.1270751953
-32.375	-28.375	11.8304748535
-32.2916666667	-28.375	7.79005432129
-32.2083333333	-28.375	8.73785400391
-32.125	-28.375	5.15106201172
-32.0416666667	-28.375	3.70706176758
-31.9583333333	-28.375	-2.43634033203
-31.875	-28.375	-5.66442871094
-31.7916666667	-28.375	-8.75604248047
-31.7083333333	-28.375	-9.93551635742
-31.625	-28.375	-15.6719970703
-31.5416666667	-28.375	-26.3839416504
-31.4583333333	-28.375	-37.7595901489
-31.375	-28.375	-45.1865997314
-31.2916666667	-28.375	-54.0539550781
-31.2083333333	-28.375	-55.8586730957
-31.125	-28.375	-61.125579834
-31.0416666667	-28.375	-61.4380340576
-34.9583333333	-28.4583333333	32.3382873535
-34.875	-28.4583333333	36.8798522949
-34.7916666667	-28.4583333333	38.7689208984
-34.7083333333	-28.4583333333	33.490814209
-34.625	-28.4583333333	34.1757354736
-34.5416666667	-28.4583333333	35.9769744873
-34.4583333333	-28.4583333333	35.3785095215
-34.375	-28.4583333333	36.3178253174
-34.2916666667	-28.4583333333	33.240737915
-34.2083333333	-28.4583333333	30.1977844238
-34.125	-28.4583333333	25.2556762695
-34.0416666667	-28.4583333333	21.3235321045
-33.9583333333	-28.4583333333	21.5951385498
-33.875	-28.4583333333	15.2911224365
-33.7916666667	-28.4583333333	3.42182922363
-33.7083333333	-28.4583333333	-2.34950256348
-33.625	-28.4583333333	-2.14727783203
-33.5416666667	-28.4583333333	-2.00633239746
-33.4583333333	-28.4583333333	-2.83947753906
-33.375	-28.4583333333	-6.22854614258
-33.2916666667	-28.4583333333	-5.94046020508
-33.2083333333	-28.4583333333	-4.87434387207
-33.125	-28.4583333333	-3.33601379395
-33.0416666667	-28.4583333333	-2.32426452637
-32.9583333333	-28.4583333333	-5.79920959473
-32.875	-28.4583333333	-9.15739440918
-32.7916666667	-28.4583333333	-9.79507446289
-32.7083333333	-28.4583333333	-6.99394226074
-32.625	-28.4583333333	-3.8171081543
-32.5416666667	-28.4583333333	-1.94772338867
-32.4583333333	-28.4583333333	-0.596923828125
-32.375	-28.4583333333	-2.96072387695
-32.2916666667	-28.4583333333	-4.88430786133
-32.2083333333	-28.4583333333	-2.11462402344
-32.125	-28.4583333333	-8.57272338867
-32.0416666667	-28.4583333333	-16.3364944458
-31.9583333333	-28.4583333333	-21.706703186
-31.875	-28.4583333333	-23.6318969727
-31.7916666667	-28.4583333333	-30.204864502
-31.7083333333	-28.4583333333	-28.4848709106
-31.625	-28.4583333333	-29.3407440186
-31.5416666667	-28.4583333333	-34.2909545898
-31.4583333333	-28.4583333333	-45.855758667
-31.375	-28.4583333333	-57.8108825684
-31.2916666667	-28.4583333333	-64.1223602295
